Latitude,Longitude,Year,Month,Ocean,Sample_Method,Concentration_pieces_m3,Risk_Label
9.55,-155.93,2006,3,Pacific Ocean,Neuston net,0.0054,Low
38.12,-69.68,1987,5,Atlantic Ocean,Neuston net,0.00648,Low
60.727333,0.957833,2014,1,Atlantic Ocean,Neuston net,0.0,Low
-37.4307,-12.4815,2017,1,Atlantic Ocean,Grab sample,0.0,Low
24.39,-81.71,2000,2,Atlantic Ocean,Neuston net,0.00216,Low
38.97,-70.6,2008,6,Atlantic Ocean,Neuston net,0.0,Low
49.4856,-124.3535,2015,8,Pacific Ocean,Grab sample,0.003,Low
18.52,-60.49,1996,11,Atlantic Ocean,Neuston net,0.0,Low
24.59,-143.47,2009,10,Pacific Ocean,Neuston net,0.041396,Low
25.15,-75.16,2000,2,Atlantic Ocean,Neuston net,0.00216,Low
43.53,-59.79,2001,7,Atlantic Ocean,Neuston net,0.0,Low
58.520817,11.215167,2019,10,Atlantic Ocean,Manta net,0.006756,Low
16.36,-159.94,2010,6,Pacific Ocean,Neuston net,0.016196,Low
-34.53,-53.86,2015,8,Atlantic Ocean,Grab sample,0.004,Low
26.73,-75.15,1992,2,Atlantic Ocean,Neuston net,0.0,Low
23.9,-74.48,1996,4,Atlantic Ocean,Neuston net,0.0,Low
40.7,-71.04,2008,10,Atlantic Ocean,Neuston net,0.00282,Low
31.24,-57.41,2005,10,Atlantic Ocean,Neuston net,0.011744,Low
28.76,-80.1,1999,3,Atlantic Ocean,Neuston net,0.093332,High
28.6,-80.02,2005,3,Atlantic Ocean,Neuston net,0.00432,Low
40.23,-69.51,1995,7,Atlantic Ocean,Neuston net,0.038876,Low
19.53,-77.45,1997,12,Atlantic Ocean,Neuston net,0.0,Low
16.82,-83.62,1996,2,Atlantic Ocean,Neuston net,0.0,Low
35.31,-69.59,1999,4,Atlantic Ocean,Neuston net,0.049368,Low
58.001333,-6.315167,2022,1,Atlantic Ocean,Neuston net,0.00706,Low
11.09,-156.77,2007,12,Pacific Ocean,Neuston net,0.043196,Low
39.402,19.677,2014,10,Atlantic Ocean,Manta net,0.423333,High
47.3321,-122.5804,2014,11,Pacific Ocean,Grab sample,0.0,Low
33.56,-152.27,2004,12,Pacific Ocean,Neuston net,0.0,Low
43.1275,28.035,2017,8,Atlantic Ocean,Manta net,0.212791,High
11.95,-77.68,1993,3,Atlantic Ocean,Neuston net,0.0,Low
29.19,-58.58,2004,10,Atlantic Ocean,Neuston net,0.0,Low
27.56,-62.47,2000,10,Atlantic Ocean,Neuston net,0.0,Low
-33.7817,11.3967,2010,12,Atlantic Ocean,Neuston net,1.684795,High
24.08,-81.3,1999,2,Atlantic Ocean,Neuston net,0.0,Low
34.0563,-139.9629,2009,8,Pacific Ocean,Manta net,1.51,High
31.50265,-134.0831,2015,9,Pacific Ocean,Manta net,0.716268,High
40.83,-68.56,2004,8,Atlantic Ocean,Neuston net,0.0,Low
-5.83,-141.63,2003,4,Pacific Ocean,Neuston net,0.0,Low
16.55,-65.69,2000,5,Atlantic Ocean,Neuston net,0.00648,Low
41.56,-65.07,1992,8,Atlantic Ocean,Neuston net,0.0,Low
20.57,-154.86,2011,3,Pacific Ocean,Neuston net,0.0108,Low
17.23,-77.18,1992,3,Atlantic Ocean,Neuston net,0.0,Low
12.34,-60.03,1999,11,Atlantic Ocean,Neuston net,0.00216,Low
25.78,-76.18,2002,4,Atlantic Ocean,Neuston net,0.0,Low
42.77,-64.77,1996,5,Atlantic Ocean,Neuston net,0.0054,Low
-25.076833,36.4945,2018,9,Indian Ocean,Manta net,0.024395,Low
14.4365,-58.6623,2014,12,Atlantic Ocean,Grab sample,0.028,Low
43.27,-67.3,1996,7,Atlantic Ocean,Neuston net,0.00216,Low
62.472,-50.423167,2021,7,Arctic Ocean,Manta net,0.006235,Low
20.27,-156.47,2009,7,Pacific Ocean,Neuston net,0.0,Low
24.21,-149.32,2010,10,Pacific Ocean,Neuston net,0.0,Low
11.33,-93.89,2001,11,Pacific Ocean,Neuston net,0.0,Low
32.6,-119.57,2002,10,Pacific Ocean,Neuston net,0.053996,Low
-35.9813,-56.7702,2015,4,Atlantic Ocean,Grab sample,0.01,Low
13.26,-61.42,2005,11,Atlantic Ocean,Neuston net,0.0,Low
13.02,-61.45,1994,12,Atlantic Ocean,Neuston net,0.00216,Low
24.4448,-110.3813,2014,11,Pacific Ocean,Grab sample,0.002,Low
42.037167,19.003667,2013,5,Atlantic Ocean,Neuston net,0.245098,High
27.897,-82.4382,2017,6,Atlantic Ocean,Van Dorn sampler,1000.0,High
22.4,-70.17,1991,5,Atlantic Ocean,Neuston net,0.00432,Low
27.8,-72.38,1994,5,Atlantic Ocean,Neuston net,0.11336,High
42.03,-67.68,1997,6,Atlantic Ocean,Neuston net,0.0,Low
82.2486,10.9693,2016,8,Arctic Ocean,Intake seawater pump,0.5,High
17.3028,-87.8344,2014,3,Atlantic Ocean,Grab sample,0.006,Low
40.16,-157.42,2005,10,Pacific Ocean,Neuston net,0.0,Low
19.43,-145.47,2011,10,Pacific Ocean,Neuston net,0.00432,Low
40.26,-70.31,2005,7,Atlantic Ocean,Neuston net,0.0,Low
42.43,-69.4,1999,8,Atlantic Ocean,Neuston net,0.0,Low
16.29,-151.6,2002,3,Pacific Ocean,Neuston net,0.00432,Low
19.83,-65.17,2001,5,Atlantic Ocean,Neuston net,0.0,Low
28.37,-70.28,1995,5,Atlantic Ocean,Neuston net,0.043196,Low
60.928333,4.393667,2020,6,Atlantic Ocean,Manta net,0.035442,Low
19.73,-146.63,2010,10,Pacific Ocean,Neuston net,0.0,Low
18.46,-65.02,2015,1,Atlantic Ocean,Grab sample,0.0,Low
50.3226,-5.2019,2016,10,Atlantic Ocean,Grab sample,0.005,Low
44.415875,8.761267,2019,5,Atlantic Ocean,Manta net,0.15054,High
1.15,-90.11,2001,12,Pacific Ocean,Neuston net,0.0,Low
19.6,-69.42,1998,3,Atlantic Ocean,Neuston net,0.159828,High
29.44,-71.97,1991,5,Atlantic Ocean,Neuston net,0.0108,Low
31.52,-60.22,1998,10,Atlantic Ocean,Neuston net,0.101512,High
33.35,-150.87,2008,7,Pacific Ocean,Neuston net,0.0,Low
29.05571,-134.5405,2015,7,Pacific Ocean,Manta net,0.784123,High
22.48,-57.92,1994,10,Atlantic Ocean,Neuston net,0.00216,Low
22.341833,-23.561167,2020,12,Atlantic Ocean,Manta net,0.024821,Low
39.750645,-33.360217,2020,11,Atlantic Ocean,Manta net,0.603952,High
56.009333,-3.089667,2014,12,Atlantic Ocean,Neuston net,0.031247,Low
-3.25,-98.43,2016,5,Pacific Ocean,Grab sample,0.0,Low
24.45,-83.85,2007,12,Atlantic Ocean,Neuston net,0.0,Low
24.78,-83.3,2004,1,Atlantic Ocean,Neuston net,0.0,Low
34.95,-141.0,1972,4,Pacific Ocean,Neuston net,0.023,Low
36.0671,26.9649,2014,7,Atlantic Ocean,Manta net,0.614802,High
31.81,-77.22,2004,5,Atlantic Ocean,Neuston net,0.061196,Low
43.49,-63.42,1989,8,Atlantic Ocean,Neuston net,0.014396,Low
29.29,-61.66,1998,10,Atlantic Ocean,Neuston net,0.149028,High
17.0557,-39.7102,2014,11,Atlantic Ocean,Grab sample,0.028,Low
24.72,-80.48,1996,5,Atlantic Ocean,Neuston net,0.01728,Low
20.57,-73.12,1997,4,Atlantic Ocean,Neuston net,0.01512,Low
42.93,-69.17,2000,8,Atlantic Ocean,Neuston net,0.00216,Low
19.95,-156.16,2004,11,Pacific Ocean,Neuston net,0.0,Low
13.08,-67.17,2004,12,Atlantic Ocean,Neuston net,0.00216,Low
12.6,-60.01,2005,11,Atlantic Ocean,Neuston net,0.0,Low
26.64255,-130.07915,2015,9,Pacific Ocean,Manta net,0.292958,High
33.08,-147.02,2006,12,Pacific Ocean,Neuston net,0.0,Low
37.57,-64.9,1996,10,Atlantic Ocean,Neuston net,1.045376,High
34.890333,-20.3715,2014,7,Atlantic Ocean,Manta net,0.333855,High
42.898653,-10.106613,2015,11,Atlantic Ocean,Intake seawater pump,1.5,High
17.55,-158.31,2005,3,Pacific Ocean,Neuston net,0.011996,Low
16.41,-74.33,2008,12,Atlantic Ocean,Neuston net,0.002132,Low
31.54,-143.82,2007,7,Pacific Ocean,Neuston net,0.0,Low
41.5018,9.5887,2014,7,Atlantic Ocean,Manta net,0.369166,High
24.13,-80.72,1998,3,Atlantic Ocean,Neuston net,0.0,Low
43.6962,-134.5772,2011,11,Pacific Ocean,Neuston net,0.461119,High
26.44,-79.02,1992,4,Atlantic Ocean,Neuston net,0.0108,Low
24.28,-75.02,1992,4,Atlantic Ocean,Neuston net,0.02376,Low
39.03,-62.98,1990,10,Atlantic Ocean,Neuston net,0.00216,Low
43.36,-66.53,2007,9,Atlantic Ocean,Neuston net,0.0,Low
65.2585,-78.7545,2016,9,Arctic Ocean,Grab sample,0.044,Low
2.19,-135.73,2010,7,Pacific Ocean,Neuston net,0.0,Low
14.35,-70.1,2000,12,Atlantic Ocean,Neuston net,0.00216,Low
42.17,-69.9,1999,7,Atlantic Ocean,Neuston net,0.002704,Low
56.38,-6.771333,2018,1,Atlantic Ocean,Neuston net,0.069489,Low
33.02,-152.9,2009,8,Pacific Ocean,Neuston net,0.0,Low
11.94,-117.85,2002,12,Pacific Ocean,Neuston net,0.00648,Low
28.54,-140.09,2005,11,Pacific Ocean,Neuston net,0.0,Low
29.68,-70.36,1993,5,Atlantic Ocean,Neuston net,0.190064,High
33.8227,-141.10995,2015,8,Pacific Ocean,Manta net,0.268115,High
35.03,-63.32,2003,5,Atlantic Ocean,Neuston net,0.0108,Low
40.47,-68.38,1991,10,Atlantic Ocean,Neuston net,0.0024,Low
41.403637,2.2193,2021,1,Atlantic Ocean,Manta net,1.429333,High
32.152,34.783167,2014,4,Atlantic Ocean,Manta net,1.514467,High
-26.99854,-101.52772,2015,10,Pacific Ocean,AVANI net,0.01426,Low
13.08,-67.85,2003,12,Atlantic Ocean,Neuston net,0.0216,Low
18.3047,-65.2968,2013,11,Atlantic Ocean,Grab sample,0.012,Low
17.67,-64.99,1999,12,Atlantic Ocean,Neuston net,0.0216,Low
14.58,-61.67,1996,12,Atlantic Ocean,Neuston net,0.00432,Low
40.43,-71.12,1993,8,Atlantic Ocean,Neuston net,0.0,Low
41.024333,7.980667,2012,8,Atlantic Ocean,Manta net,1.160655,High
20.35,-154.67,2005,12,Pacific Ocean,Neuston net,0.0,Low
27.84,-140.77,2006,5,Pacific Ocean,Neuston net,0.0024,Low
36.773149,2.820132,2018,6,Atlantic Ocean,Manta net,0.041677,Low
15.25,-157.55,2012,11,Pacific Ocean,Neuston net,0.481356,High
25.86,-79.87,1999,2,Atlantic Ocean,Neuston net,0.056156,Low
22.95,-61.08,1995,11,Atlantic Ocean,Neuston net,0.004324,Low
12.97,-70.23,1987,12,Atlantic Ocean,Neuston net,0.0,Low
27.46,-65.12,2001,5,Atlantic Ocean,Neuston net,0.203984,High
29.22,-68.85,1995,5,Atlantic Ocean,Neuston net,0.01728,Low
32.18,-63.98,2000,4,Atlantic Ocean,Neuston net,0.009968,Low
40.366167,7.5385,2020,8,Atlantic Ocean,Manta net,0.38831,High
57.1667,-2.0794,2014,12,Atlantic Ocean,Grab sample,0.0,Low
13.98,-68.7,1991,12,Atlantic Ocean,Neuston net,0.0,Low
12.3,-68.83,1991,12,Atlantic Ocean,Neuston net,0.00432,Low
41.45,-69.13,2008,7,Atlantic Ocean,Neuston net,0.0,Low
8.89,-164.73,2002,4,Pacific Ocean,Neuston net,0.0,Low
15.53,-59.1,1993,11,Atlantic Ocean,Neuston net,0.00432,Low
31.999527,-136.178,2015,8,Pacific Ocean,Manta net,6.724144,High
42.16,-69.69,2000,9,Atlantic Ocean,Neuston net,0.0,Low
61.130167,1.361833,2014,1,Arctic Ocean,Neuston net,0.0,Low
5.79,-147.72,2011,7,Pacific Ocean,Neuston net,0.0,Low
28.6582,-132.39195,2015,9,Pacific Ocean,Manta net,1.610358,High
24.28,-143.99,2005,2,Pacific Ocean,Neuston net,0.00216,Low
24.27,-82.2,1997,2,Atlantic Ocean,Neuston net,0.0,Low
25.0063,-17.5167,2014,11,Atlantic Ocean,Grab sample,0.01,Low
-21.168574,6.88935,2015,11,Atlantic Ocean,Intake seawater pump,0.5,High
22.9,-73.92,1996,4,Atlantic Ocean,Neuston net,0.00736,Low
40.83,-70.15,1989,7,Atlantic Ocean,Neuston net,0.116632,High
38.46124,-8.99428,2019,1,Atlantic Ocean,Neuston net,0.404855,High
22.99,-148.78,2005,7,Pacific Ocean,Neuston net,0.0,Low
-26.8718,-111.9128,2011,4,Pacific Ocean,Neuston net,0.130396,High
15.45,-70.82,1997,12,Atlantic Ocean,Neuston net,0.00648,Low
26.43,-79.41,2005,3,Atlantic Ocean,Neuston net,0.0,Low
29.105,-18.315,2013,9,Atlantic Ocean,Manta net,0.375251,High
12.48,-60.25,2001,11,Atlantic Ocean,Neuston net,0.0,Low
26.26,-60.79,1999,4,Atlantic Ocean,Neuston net,0.200864,High
35.73,-59.45,1992,10,Atlantic Ocean,Neuston net,0.018892,Low
47.343583,-3.015,2018,8,Atlantic Ocean,Manta net,0.032639,Low
28.249665,-148.92908,2015,8,Pacific Ocean,Manta net,1.558805,High
21.69,-84.68,1999,1,Atlantic Ocean,Neuston net,0.0,Low
24.04,-81.92,2008,5,Atlantic Ocean,Neuston net,0.0,Low
28.78,-57.3,1991,10,Atlantic Ocean,Neuston net,0.058316,Low
43.4294,7.8675,2013,7,Atlantic Ocean,Manta net,0.21598,High
27.9899,-82.6316,2017,6,Atlantic Ocean,Van Dorn sampler,5000.0,High
25.02,-79.9,2000,2,Atlantic Ocean,Neuston net,0.00432,Low
11.78,-59.63,1999,11,Atlantic Ocean,Neuston net,0.0,Low
30.15125,-144.0028,2015,8,Pacific Ocean,Manta net,3.658557,High
25.27,-75.13,1993,2,Atlantic Ocean,Neuston net,0.0,Low
54.624,-3.841167,2016,1,Atlantic Ocean,Neuston net,0.540037,High
28.93,-78.61,2001,4,Atlantic Ocean,Neuston net,0.0,Low
20.58,-73.83,1995,2,Atlantic Ocean,Neuston net,0.0,Low
42.403183,9.640467,2019,6,Atlantic Ocean,Manta net,0.08675,High
43.7995,14.554833,2021,6,Atlantic Ocean,Manta net,0.188548,High
19.96,-146.64,2005,7,Pacific Ocean,Neuston net,0.00216,Low
16.38,-62.83,1993,12,Atlantic Ocean,Neuston net,0.0,Low
29.98,-140.0,2011,12,Pacific Ocean,Neuston net,0.0,Low
30.46,-60.98,2005,4,Atlantic Ocean,Neuston net,0.032396,Low
27.97,-60.07,1996,10,Atlantic Ocean,Neuston net,0.043196,Low
31.83,-61.32,1986,10,Atlantic Ocean,Neuston net,0.053968,Low
44.3,-63.15,1998,7,Atlantic Ocean,Neuston net,0.0,Low
42.71,-69.81,2005,9,Atlantic Ocean,Neuston net,0.0,Low
19.24,-143.41,2007,3,Pacific Ocean,Neuston net,0.0,Low
16.42,-61.31,2007,11,Atlantic Ocean,Neuston net,0.0,Low
34.2,-77.2667,2015,11,Atlantic Ocean,Grab sample,0.323,High
34.1,-64.92,1992,5,Atlantic Ocean,Neuston net,0.069116,Low
39.5432,5.139,2014,9,Atlantic Ocean,Manta net,1.293024,High
9.6655,-85.1926,2015,3,Pacific Ocean,Grab sample,0.0,Low
20.0147,-28.8781,2014,11,Atlantic Ocean,Grab sample,0.033,Low
27.7084,-82.6092,2016,7,Atlantic Ocean,Van Dorn sampler,0.0,Low
33.38,-156.38,2009,4,Pacific Ocean,Neuston net,0.0,Low
40.38,-157.49,2010,12,Pacific Ocean,Neuston net,0.44862,High
-8.23,-122.0,2001,12,Pacific Ocean,Neuston net,0.0,Low
33.9101,-140.475483,2019,12,Pacific Ocean,Manta net,7.252628,High
39.904,24.302,2020,2,Atlantic Ocean,Manta net,0.406667,High
38.5025,15.721833,2021,7,Atlantic Ocean,Manta net,0.626766,High
24.426767,-144.863633,2019,11,Pacific Ocean,Manta net,0.692854,High
27.9184,-131.28925,2015,9,Pacific Ocean,Manta net,1.125328,High
32.983333,35.074333,2014,1,Atlantic Ocean,Manta net,2.132273,High
27.6279,-82.6415,2016,10,Atlantic Ocean,Van Dorn sampler,5000.0,High
41.894667,4.3295,2014,5,Atlantic Ocean,Manta net,1.93437,High
57.701333,-3.831833,2018,1,Atlantic Ocean,Neuston net,0.0,Low
58.3,-152.06,2016,4,Pacific Ocean,Grab sample,0.005,Low
17.45,-66.22,1993,12,Atlantic Ocean,Neuston net,0.0,Low
29.57,-61.85,1997,10,Atlantic Ocean,Neuston net,0.071276,Low
-34.50888,8.3329,2017,7,Atlantic Ocean,Neuston net,0.05071,Low
28.54,-140.09,2012,5,Pacific Ocean,Neuston net,0.002164,Low
27.7084,-82.6092,2017,7,Atlantic Ocean,Plankton net,1.2,High
21.225387,-22.072782,2015,11,Atlantic Ocean,Intake seawater pump,0.5,High
43.38,-68.53,1999,6,Atlantic Ocean,Neuston net,0.0,Low
31.68175,-134.04875,2015,9,Pacific Ocean,Manta net,1.00189,High
30.96883,-137.431,2015,8,Pacific Ocean,Manta net,9.363521,High
55.986333,-4.864833,2018,10,Atlantic Ocean,Neuston net,0.077476,Low
18.46,-157.58,2009,12,Pacific Ocean,Neuston net,0.0108,Low
6.02,-144.89,2002,3,Pacific Ocean,Neuston net,0.0,Low
39.7293,-60.8799,2018,5,Atlantic Ocean,Intake seawater pump,13.0,High
43.520017,10.193883,2018,5,Atlantic Ocean,Manta net,0.476025,High
19.95,-156.16,2011,7,Pacific Ocean,Neuston net,0.0,Low
12.07,-67.95,1993,12,Atlantic Ocean,Neuston net,0.00216,Low
17.4,-68.78,1989,12,Atlantic Ocean,Neuston net,0.0,Low
24.14,-81.99,1999,3,Atlantic Ocean,Neuston net,0.0108,Low
42.17,-61.95,1997,7,Atlantic Ocean,Neuston net,0.097912,High
-28.0065,-93.923333,2016,4,Pacific Ocean,Manta net,0.501772,High
21.42,-142.07,2003,11,Pacific Ocean,Neuston net,0.00216,Low
58.202,-3.326833,2019,1,Atlantic Ocean,Neuston net,0.0,Low
20.61,-155.0,2012,7,Pacific Ocean,Neuston net,0.46908,High
11.52,-67.53,1995,12,Atlantic Ocean,Neuston net,0.0,Low
25.71,-77.17,2001,2,Atlantic Ocean,Neuston net,0.01512,Low
26.32,-78.17,1992,4,Atlantic Ocean,Neuston net,0.00864,Low
24.12,-81.9,2004,2,Atlantic Ocean,Neuston net,0.025196,Low
24.29,-83.0,2002,5,Atlantic Ocean,Neuston net,0.0,Low
15.8596,-97.0785,2015,4,Pacific Ocean,Grab sample,0.001,Low
24.5939,-144.86215,2019,11,Pacific Ocean,Manta net,8.75516,High
39.3338,17.82005,2013,6,Atlantic Ocean,Neuston net,5.8753,High
41.175724,1.526081,2020,12,Atlantic Ocean,Manta net,4.276667,High
8.38,-151.97,2008,6,Pacific Ocean,Neuston net,0.003456,Low
36.8441,-153.19055,2015,8,Pacific Ocean,Manta net,3.530292,High
19.62,-59.69,1998,11,Atlantic Ocean,Neuston net,0.064796,Low
26.21,-144.53,2009,2,Pacific Ocean,Neuston net,0.060476,Low
31.96,-64.42,1997,4,Atlantic Ocean,Neuston net,0.034556,Low
10.758064,-61.436573,2015,10,Atlantic Ocean,Hand picking,0.0,Low
22.8167,-156.985,2014,9,Pacific Ocean,Grab sample,0.016,Low
35.841,-140.8242,2009,9,Pacific Ocean,Neuston net,1.901459,High
39.78885,-139.73575,2015,8,Pacific Ocean,Manta net,1.250812,High
39.899,19.125,2014,10,Atlantic Ocean,Manta net,0.78,High
52.591633,4.35285,2018,3,Atlantic Ocean,Manta net,0.281857,High
56.142667,-2.814333,2017,12,Atlantic Ocean,Neuston net,0.0,Low
20.7583,-37.31,2014,12,Atlantic Ocean,Grab sample,0.005,Low
37.451077,-38.838675,2020,11,Atlantic Ocean,Manta net,0.15963,High
6.84,-149.44,2006,11,Pacific Ocean,Neuston net,0.0,Low
31.746667,34.593,2014,8,Atlantic Ocean,Manta net,2.26378,High
30.43,-60.55,1993,10,Atlantic Ocean,Neuston net,0.034556,Low
34.03,-62.88,1995,10,Atlantic Ocean,Neuston net,0.098764,High
42.95,-69.41,2002,8,Atlantic Ocean,Neuston net,0.0,Low
26.16,-77.83,2002,4,Atlantic Ocean,Neuston net,0.035992,Low
33.59,-61.95,1998,10,Atlantic Ocean,Neuston net,0.043196,Low
23.35,-73.32,1990,4,Atlantic Ocean,Neuston net,0.00216,Low
29.77,-68.67,1995,5,Atlantic Ocean,Neuston net,0.00864,Low
41.25,-67.6,1992,7,Atlantic Ocean,Neuston net,0.00648,Low
18.97,-143.47,2011,10,Pacific Ocean,Neuston net,0.0108,Low
19.55,-68.34,2000,2,Atlantic Ocean,Neuston net,0.0,Low
41.3,-68.79,1993,6,Atlantic Ocean,Neuston net,0.00864,Low
56.062333,-3.139833,2014,12,Atlantic Ocean,Neuston net,0.03371,Low
14.1,-58.1,2014,12,Atlantic Ocean,Grab sample,0.0,Low
20.29,-71.48,2005,3,Atlantic Ocean,Neuston net,0.0,Low
29.69,-70.35,1993,5,Atlantic Ocean,Neuston net,0.289416,High
31.72,-144.77,2005,5,Pacific Ocean,Neuston net,0.0,Low
41.403637,2.2193,2021,4,Atlantic Ocean,Manta net,12.002667,High
19.51,-144.23,2010,10,Pacific Ocean,Neuston net,0.0,Low
26.2,-79.13,1994,2,Atlantic Ocean,Neuston net,0.0,Low
37.6,26.5,2015,6,Atlantic Ocean,Manta net,0.366667,High
41.95,-67.58,1999,7,Atlantic Ocean,Neuston net,0.00288,Low
20.58,-81.74,1998,12,Atlantic Ocean,Neuston net,0.0,Low
23.78,-74.5,1999,4,Atlantic Ocean,Neuston net,0.00432,Low
39.46,-70.52,2005,6,Atlantic Ocean,Neuston net,0.00648,Low
12.48,-78.37,1993,3,Atlantic Ocean,Neuston net,0.0,Low
24.395,-76.635,2016,1,Atlantic Ocean,Grab sample,0.007,Low
23.22,-67.82,2008,4,Atlantic Ocean,Neuston net,0.01512,Low
27.52,-73.68,1997,2,Atlantic Ocean,Neuston net,0.062636,Low
32.73,-64.58,2002,5,Atlantic Ocean,Neuston net,0.116632,High
42.757,8.4698,2010,7,Atlantic Ocean,Neuston net,0.314502,High
15.25,-157.55,2005,9,Pacific Ocean,Neuston net,0.0,Low
12.2,-67.53,2004,12,Atlantic Ocean,Neuston net,0.0,Low
21.42,-142.07,2011,6,Pacific Ocean,Neuston net,0.0,Low
41.13,-70.69,2001,10,Atlantic Ocean,Neuston net,0.0,Low
13.85,-61.07,1993,11,Atlantic Ocean,Neuston net,0.028076,Low
30.53,-65.88,2000,4,Atlantic Ocean,Neuston net,0.01944,Low
56.0415,-4.897,2014,11,Atlantic Ocean,Neuston net,0.11945,High
20.17,-81.79,2007,3,Atlantic Ocean,Neuston net,0.00216,Low
17.97,-59.03,1993,11,Atlantic Ocean,Neuston net,0.0,Low
25.4348,-19.1083,2014,11,Atlantic Ocean,Grab sample,0.024,Low
25.6383,-19.64,2014,11,Atlantic Ocean,Grab sample,0.003,Low
33.06,-148.13,2010,8,Pacific Ocean,Neuston net,0.0,Low
42.841783,10.266283,2018,5,Atlantic Ocean,Manta net,0.126938,High
17.27,-76.03,1993,2,Atlantic Ocean,Neuston net,0.0,Low
21.8567,-40.355,2014,12,Atlantic Ocean,Grab sample,0.014,Low
41.379079,2.194423,2021,1,Atlantic Ocean,Manta net,2.601333,High
17.67,-62.92,2005,4,Atlantic Ocean,Neuston net,0.0,Low
18.2261,-57.0836,2014,12,Atlantic Ocean,Grab sample,0.004,Low
35.9433,-6.1325,2014,12,Atlantic Ocean,Grab sample,0.012,Low
41.393333,9.0875,2012,8,Atlantic Ocean,Manta net,1.580772,High
3.48,-143.62,2011,7,Pacific Ocean,Neuston net,0.0,Low
17.51,-63.67,2001,11,Atlantic Ocean,Neuston net,0.0108,Low
27.35,-58.77,1999,11,Atlantic Ocean,Neuston net,0.009256,Low
42.01,-68.12,1998,9,Atlantic Ocean,Neuston net,0.0,Low
-27.5502,-108.0495,2011,4,Pacific Ocean,Neuston net,1.133215,High
29.98,-140.0,2005,11,Pacific Ocean,Neuston net,0.0,Low
36.74855,-133.1945,2015,9,Pacific Ocean,Manta net,2.413135,High
41.01,-69.0,2006,8,Atlantic Ocean,Neuston net,0.0,Low
41.58,-66.63,1992,5,Atlantic Ocean,Neuston net,0.0,Low
11.3,-66.55,1992,12,Atlantic Ocean,Neuston net,0.00432,Low
26.95735,-130.6939,2015,9,Pacific Ocean,Manta net,0.616756,High
25.68,-143.09,2006,5,Pacific Ocean,Neuston net,0.0,Low
41.22,-68.95,1994,7,Atlantic Ocean,Neuston net,0.0,Low
16.28,-160.37,2005,3,Pacific Ocean,Neuston net,0.0,Low
27.7084,-82.6092,2016,10,Atlantic Ocean,Van Dorn sampler,0.0,Low
39.28,-68.57,1990,10,Atlantic Ocean,Neuston net,0.00216,Low
85.4929,15.6535,2016,9,Arctic Ocean,Intake seawater pump,0.5,High
30.4886,-144.7408,2015,8,Pacific Ocean,Manta net,1.674043,High
24.03,-57.76,2003,10,Atlantic Ocean,Neuston net,0.01296,Low
79.96,18.62,2016,6,Arctic Ocean,Grab sample,0.011,Low
17.46,-85.87,2003,3,Atlantic Ocean,Neuston net,0.00432,Low
38.18,-68.52,1991,10,Atlantic Ocean,Neuston net,0.047516,Low
33.35,-150.87,2009,8,Pacific Ocean,Neuston net,0.0,Low
34.93835,-153.4273,2015,8,Pacific Ocean,Manta net,2.290006,High
33.074,35.101667,2013,10,Atlantic Ocean,Manta net,0.879869,High
20.15,-147.77,2007,11,Pacific Ocean,Neuston net,0.0,Low
23.35,-144.31,2007,2,Pacific Ocean,Neuston net,0.0,Low
20.82,-58.14,2007,10,Atlantic Ocean,Neuston net,0.00306,Low
37.6358,-76.4125,2015,7,Atlantic Ocean,Grab sample,0.011,Low
42.2696,9.5959,2014,10,Atlantic Ocean,Manta net,1.901375,High
42.5782,8.7482,2013,7,Atlantic Ocean,Manta net,0.60329,High
26.42,-57.99,1999,10,Atlantic Ocean,Neuston net,0.043196,Low
26.2,-73.62,1992,2,Atlantic Ocean,Neuston net,0.0,Low
53.15,-133.14,2002,7,Pacific Ocean,Neuston net,0.0,Low
44.49,-61.11,1989,7,Atlantic Ocean,Neuston net,0.00432,Low
29.07,-79.8,2004,5,Atlantic Ocean,Neuston net,0.0,Low
44.45,-61.9,1998,7,Atlantic Ocean,Neuston net,0.0,Low
61.0145,4.769983,2019,9,Arctic Ocean,Manta net,0.003514,Low
18.03,-64.2,1995,12,Atlantic Ocean,Neuston net,0.00864,Low
33.87,-65.73,1987,6,Atlantic Ocean,Neuston net,0.00216,Low
26.6528,-160.3025,2009,9,Pacific Ocean,Neuston net,3.136709,High
18.4382,-161.5162,2014,5,Pacific Ocean,Grab sample,0.101,High
-1.5,-82.0,2017,10,Pacific Ocean,Plankton net,0.43,High
25.47,-83.88,2003,4,Atlantic Ocean,Neuston net,0.00648,Low
25.17,-75.77,1996,4,Atlantic Ocean,Neuston net,0.0108,Low
40.68,-128.9,2011,12,Pacific Ocean,Neuston net,2.611356,High
37.838,-70.825,2014,6,Atlantic Ocean,Grab sample,0.006,Low
32.57,-151.69,2002,5,Pacific Ocean,Neuston net,0.35128,High
19.62,-146.5,2007,3,Pacific Ocean,Neuston net,0.00216,Low
14.21,-62.47,2003,12,Atlantic Ocean,Neuston net,0.0,Low
26.22,-79.93,1997,2,Atlantic Ocean,Neuston net,0.00432,Low
23.73,-70.65,1990,4,Atlantic Ocean,Neuston net,0.069116,Low
38.85,-69.58,1995,10,Atlantic Ocean,Neuston net,0.0,Low
18.95,-156.27,2003,2,Pacific Ocean,Neuston net,0.0024,Low
